Unnamed: 0.1,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
53,53,54,-52.792969780357055,-21.64957070730529,12062.46,,,226.998610915,0.6950191832373366,34610D,217.82127,10.413673,-8.432016,239.8693542912281,71798.62910163196,0.3133579741599899,0.742471784981192,43.83202932225564,41.7375909165784,0.0,2.308050160124264e-05,19140.60881376311,0.3541098865219922,0.3652669110187969,0.6733352560644303,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.810740400501188,20.8688152447282,13.524877600319709,53.54520310903123,238145661042386.62,8.72813373117394,704.336288257214,1482.67138075083,0.00230805016012,0.0227180790768195,0.371235892490596,20.8687954582892,16.3409895368041,16.34061238727373,0.0023080501601242,0.6100932585871248,3505491596469212.0,0.0149889385254006,5.058754895723353e-05,3.16,35.8,2023-08-06 13:54:00,2.3080501601242637e-05,0.3541100808590547,0.0,191.40608813763112,53,2.3080501601242637e-05,10.413673,-8.432016,0.3541100808590547,0.0,0.0,0.3061243742554271,919.0297337892474,13579.179371921931,0.3517382849594325,-0.9360983809909068,1.2905698985661165,228.7327132593159,0.2054876903751762,0.0,1.0,220.208315864379,0.0,0.0,0.0,0 days,2.206142e-05,-3.2850537e-08,124786.77,0.3335832,-306.60556,0.0,0.0,1.0000000000000002,-3.459368610343318e-13,2.219212e-12,2.1808545000000002e-16,0.0,0.0,0.0,7.48e-16,2.5318663002222853e-14,1.8732751956603632e-12,1059.6111069640751,13.579179371921931,1.2508454866975133e-12,2.206142e-05,-3.2850537e-08,124786.77,0.3335832,-306.60556,0.0,0.0,1.0000000000000002,-3.459368610343318e-13,2.219212e-12,2.1808545000000002e-16,0.0,0.0,0.0,7.48e-16,2.5318663002222853e-14,1.8732751956603632e-12,1059.6111069640751,13.579179371921931,0.0
54,54,55,-52.91592178401461,-21.606572576443646,12062.46,,,227.0757775816,0.6963184084188553,34610D,217.82039,10.345895,-8.96908,239.85611632167053,71754.79707230971,0.3133285806951562,0.866265880159272,46.04690211696501,48.6947187603078,413.9068034788619,2.3005305297297704e-05,19140.60881376311,0.3529968249317163,0.3837241843080417,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8106973295803347,24.34784790048569,14.104256664285952,58.74671906109199,231838675091148.3,9.81845164945704,731.127632276639,1547.34829011857,0.00230053052973,0.0241354895279119,0.433132940079636,24.3473593801539,17.9458941397783,17.945481298502322,0.0023005305297297,0.7125497429940935,2690705100760395.5,0.0176476479403022,5.426089448236869e-05,3.16,35.8,2023-08-06 13:55:00,2.3005305297297704e-05,0.3529966378077718,0.0,191.40608813763112,54,2.3005305297297704e-05,10.345895,-8.96908,0.3529966378077718,0.0,0.0,0.3061256110058037,920.7479042203018,13933.850986563468,0.3527648433152205,-0.9357120098196816,1.2905145710899504,228.73227794626203,0.2048398151053704,0.0,1.0,220.20539828139957,0.0,0.0,0.0,0 days,2.202216e-05,-3.875825e-08,124787.84,0.33351952,-306.61807,0.0,0.0,1.0000000000000002,-3.458826618222819e-13,2.2193447e-12,2.1696192000000003e-16,0.0,0.0,0.0,7.479999999999999e-16,2.531996886651129e-14,1.873462073167676e-12,1060.2505593367086,13.933850986563469,1.7184393000339737e-12,2.202216e-05,-3.875825e-08,124787.84,0.33351952,-306.61807,0.0,0.0,1.0000000000000002,-3.458826618222819e-13,2.2193447e-12,2.1696192000000003e-16,0.0,0.0,0.0,7.479999999999999e-16,2.531996886651129e-14,1.873462073167676e-12,1060.2505593367086,13.933850986563469,0.0
55,55,56,-53.04198941317472,-21.56232348943161,12188.19,,,227.1529442482,0.6976056828930941,34610D,216.95735,10.668596,-9.483033,240.5382952906552,71708.75017019274,0.3133849294250175,0.814242913008756,45.77075966223041,45.6487936298526,162.62009896005395,2.1759302206112693e-05,18764.85710507016,0.3662137796518098,0.3814229971852534,0.707338638373121,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8146184425001318,22.82429120005998,14.05445423632352,58.245456999388246,225582718067626.0,9.31730317410065,721.08006549201,1526.69074238581,0.00217593022061,0.0237201645919437,0.407121456504378,22.8243968149263,17.163517349397,17.163143891362264,0.0021759302206112,0.6731622829380719,3007767886122427.0,0.0165582124448604,5.295352245689981e-05,3.16,35.8,2023-08-06 13:56:00,2.1759302206112693e-05,0.3662140975156528,0.0,187.6485710507017,55,2.1759302206112693e-05,10.668596,-9.483033,0.3662140975156528,0.0,0.0,0.3013098594074798,922.4502728512672,13459.721778812203,0.3545271040023096,-0.9350457382009372,1.265282786843969,228.53200581156509,0.210736126608393,0.0,1.0,220.0437729250087,0.0,0.0,0.0,0 days,2.0849699e-05,-7.028329e-08,126038.625,0.3465356,-307.3654,0.0,0.0,1.0,-3.396648587874026e-13,2.2728028e-12,2.1755164000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,2.609634657221405e-14,1.9331380722360217e-12,1060.9086154686772,13.459721778812206,1.563801272320541e-12,2.0849699e-05,-7.028329e-08,126038.625,0.3465356,-307.3654,0.0,0.0,1.0,-3.396648587874026e-13,2.2728028e-12,2.1755164000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,2.609634657221405e-14,1.9331380722360217e-12,1060.9086154686772,13.459721778812206,0.0
56,56,57,-53.16364872920049,-21.519367036365328,12237.72,,,227.2301109148,0.6989055294693269,34610D,216.66287,10.812597,-9.864678,240.7583752869278,71662.97941053052,0.3133024418904592,0.811097786337404,45.63033485674699,45.4189438164708,99.96947256159856,2.117866717258672e-05,18618.86710134065,0.3675539826183539,0.3802527904728915,0.7073386383731212,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8159177196871811,22.709797395070243,14.030144655004188,58.0000181649844,223173502009407.84,9.26983265982608,720.782318853196,1527.36190488298,0.00211786671726,0.0237506759604231,0.405548893168702,22.7094719082354,17.0752568829825,17.074895259458792,0.0021178667172586,0.6720323205010811,3015941898269684.0,0.0165095449557699,5.289878887137236e-05,3.16,35.8,2023-08-06 13:57:00,2.117866717258672e-05,0.367554575739846,0.0,186.18867101340655,56,2.117866717258672e-05,10.812597,-9.864678,0.367554575739846,0.0,0.0,0.2993720209596012,924.169266410412,13701.229954592867,0.3542139846591207,-0.9351643989544876,1.2552874915805008,228.45168727426577,0.2109040934675485,0.0,1.0,219.97038630380112,0.0,0.0,0.0,0 days,2.0384285e-05,-7.7746996e-08,126525.55,0.35082588,-307.87967,0.0,0.0,1.0,-3.372110864335056e-13,2.2933027e-12,2.1739089000000003e-16,0.0,0.0,0.0,7.48e-16,2.6394580895998396e-14,1.9560915391781835e-12,1061.5474480244814,13.701229954592868,1.5716243331522286e-12,2.0384285e-05,-7.7746996e-08,126525.55,0.35082588,-307.87967,0.0,0.0,1.0,-3.372110864335056e-13,2.2933027e-12,2.1739089000000003e-16,0.0,0.0,0.0,7.48e-16,2.6394580895998396e-14,1.9560915391781835e-12,1061.5474480244814,13.701229954592868,0.0
57,57,58,-53.28747003728693,-21.47567749023437,12268.2,,,227.3072775814,0.7001945582023483,34610D,216.50487,10.91407,-10.2501,241.1694413989878,71617.34907567377,0.3136685485111594,0.767698339845516,45.51246107361042,42.9655857618044,0.0,2.0792676467893803e-05,18529.592202148808,0.3666392367349366,0.3792705089467535,0.7073386383731213,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8176089571480187,21.48290515614381,14.012756271303465,57.810433199982334,222087701912034.8,8.88300223515271,711.638576573378,1505.5682562568,0.00207926764679,0.0232757717566841,0.383849169922758,21.4827928809022,16.4913616586109,16.491018766193065,0.0020792676467893,0.6376822181496061,3269853825158676.0,0.0156218882856098,5.135013573824189e-05,3.16,35.8,2023-08-06 13:58:00,2.0792676467893803e-05,0.366638882683757,0.0,185.2959220214881,57,2.0792676467893803e-05,10.91407,-10.2501,0.366638882683757,0.0,0.0,0.2981540002998347,925.8739561601813,13504.062573537976,0.3562428978247965,-0.9343933849024144,1.2499345366569032,228.40843882688188,0.2100565553811716,0.0,1.0,219.9272160232295,0.0,0.0,0.0,0 days,2.0087713e-05,-8.185204e-08,126823.016,0.35258287,-307.7002,0.0,0.0,0.9999999999999998,-3.3568934374848466e-13,2.3055934e-12,2.1725917000000003e-16,0.0,0.0,0.0,7.48e-16,2.6574013731287622e-14,1.9699041962829604e-12,1062.1952160728629,13.504062573537976,1.4174915705392944e-12,2.0087713e-05,-8.185204e-08,126823.016,0.35258287,-307.7002,0.0,0.0,0.9999999999999998,-3.3568934374848466e-13,2.3055934e-12,2.1725917000000003e-16,0.0,0.0,0.0,7.48e-16,2.6574013731287622e-14,1.9699041962829604e-12,1062.1952160728629,13.504062573537976,0.0
58,58,59,-53.409372965494754,-21.43237097788665,12268.2,e80338,SKX5563,227.384444248,0.7014885641513093,34610D,216.55664,10.992311,-10.659059,240.3143753393637,71571.83661460016,0.3128882913317774,0.777587019169006,45.51561597237373,43.5652290557072,-24.9949459002856,2.0707681170004835e-05,18529.592202148808,0.3626700479424264,0.3792967997697811,0.7073386383731213,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8146127818238241,21.78309695385596,14.007250333127208,57.78969354125039,221091929099241.6,8.95854553691586,713.876966915059,1511.90474213642,0.002070768117,0.0234249460527146,0.388793509584503,21.7826145278536,16.5974132324394,16.597069545614893,0.0020707681170004,0.6460080265181953,3212842551214449.0,0.015822634111532,5.179529561769916e-05,3.16,35.8,2023-08-06 13:59:00,2.0707681170004828e-05,0.362670102966365,0.0,185.2959220214881,58,2.0707681170004828e-05,10.992311,-10.659059,0.362670102966365,0.0,0.0,0.2980827236463204,927.5852280536236,13648.722957884516,0.3569063603993987,-0.9341401660920348,1.2485150683590218,228.3969428119736,0.2078870787766377,0.0,1.0,219.90818686123035,0.0,0.0,0.0,0 days,2.005072e-05,-8.436625e-08,126822.07,0.35024688,-307.22998,0.0,0.0,1.0,-3.356403088629505e-13,2.305049e-12,2.1744428e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6567755782606353e-14,1.9694085776477657e-12,1062.835752675366,13.648722957884516,1.4538341394892697e-12,2.005072e-05,-8.436625e-08,126822.07,0.35024688,-307.22998,0.0,0.0,1.0,-3.356403088629505e-13,2.305049e-12,2.1744428e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6567755782606353e-14,1.9694085776477657e-12,1062.835752675366,13.648722957884516,0.0
59,59,60,-53.53251139322913,-21.388518769862287,12260.58,e80338,SKX5563,226.869999804,0.702776061051364,34610D,216.65578,11.07662,-11.089984,240.9829483423761,71526.32099862778,0.3133201550209112,0.78948327091612,45.4603048150044,44.1698973331788,25.000036271757985,2.071094378112439e-05,18551.87071585195,0.3584768367949274,0.37883587345837,0.7073386383731212,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8166921315583583,22.085402621821736,14.005255858051823,57.733021215474864,222426367834360.3,9.06881737673627,716.591763918778,1517.76152158794,0.00207109437811,0.0235454802309278,0.39474163545806,22.0849486665894,16.7650704758,16.764723262559006,0.0020710943781124,0.65617615383832,3131924423817247.5,0.0160783979450423,5.215899927638838e-05,3.16,35.8,2023-08-06 14:00:00,2.071094378112439e-05,0.3584765833504746,0.0,185.5187071585195,59,2.071094378112439e-05,11.07662,-11.089984,0.3584765833504746,0.0,0.0,0.2983045503652575,929.287893690738,13552.634183064856,0.3571511542249931,-0.9340466011049744,1.2508023422057892,228.41546130986617,0.2056809652833928,0.0,1.0,219.91670112606528,0.0,0.0,0.0,0 days,2.0087704e-05,-8.769252e-08,126746.734,0.347087,-306.8389,0.0,0.0,1.0000000000000002,-3.3595810420206613e-13,2.3013607e-12,2.1769713000000002e-16,0.0,0.0,0.0,7.48e-16,2.6515930088277853e-14,1.9654025350003506e-12,1063.4843605363424,13.552634183064855,1.4968851067972368e-12,2.0087704e-05,-8.769252e-08,126746.734,0.347087,-306.8389,0.0,0.0,1.0000000000000002,-3.3595810420206613e-13,2.3013607e-12,2.1769713000000002e-16,0.0,0.0,0.0,7.48e-16,2.6515930088277853e-14,1.9654025350003506e-12,1063.4843605363424,13.552634183064855,0.0
60,60,61,-53.65473429361976,-21.34494587526484,12268.2,e80338,SKX5563,227.384444248,0.7040628428692663,34610D,216.64485,11.3314495,-11.504991,241.13545925569483,71480.86069381278,0.3134965833548824,0.804108681980364,45.4064367958548,44.9850205762132,24.99845334406733,2.0566581609522803e-05,18529.592202148808,0.35605945853284,0.37838697329879,0.7073386383731212,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8172296148252188,22.49258126410032,13.997878524847486,57.65063674718181,222262731488838.16,9.1981578146665,720.003521722219,1525.81746270518,0.00205665816095,0.0237204745431347,0.402054340990182,22.4925102881066,16.9496752798542,16.9493266901436,0.0020566581609522,0.6690767489200034,3025150131574337.0,0.016410357254523,5.254452777281861e-05,3.16,35.8,2023-08-06 14:01:00,2.0566581609522803e-05,0.3560597242853246,0.0,185.2959220214881,60,2.0566581609522803e-05,11.3314495,-11.504991,0.3560597242853246,0.0,0.0,0.2979613550698098,930.9896144885598,13646.634981783907,0.3581010682577837,-0.9336828288624752,1.2496211915521995,228.40590210071016,0.204272602343958,0.0,1.0,219.90243717875308,0.0,0.0,0.0,0 days,1.9968136e-05,-9.7358274e-08,126817.7,0.34467402,-306.52213,0.0,0.0,1.0000000000000002,-3.355535413656047e-13,2.3039554e-12,2.1845577000000003e-16,0.0,0.0,0.0,7.479999999999998e-16,2.6555681194250344e-14,1.9684019557987028e-12,1064.1288371370574,13.646634981783908,1.5584677700523297e-12,1.9968136e-05,-9.7358274e-08,126817.7,0.34467402,-306.52213,0.0,0.0,1.0000000000000002,-3.355535413656047e-13,2.3039554e-12,2.1845577000000003e-16,0.0,0.0,0.0,7.479999999999998e-16,2.6555681194250344e-14,1.9684019557987028e-12,1064.1288371370574,13.646634981783908,0.0
61,61,62,-53.777720133463504,-21.30095401052705,12275.820000000002,e80338,SKX5563,226.869999804,0.7053449770524627,34610D,216.62836,11.608522,-11.9351635,241.85695241945348,71435.45425701693,0.3140144846486536,0.804097086253636,45.328277236270345,44.9242703827342,0.0,2.042691060396656e-05,18507.34044219899,0.3539806934875747,0.3777356436355862,0.7073386383731212,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8197060184980338,22.46180460294409,13.991098891966624,57.54881846443108,222810169293069.84,9.20147596838008,720.211330292021,1525.83904150094,0.0020426910604,0.0237155095938238,0.402048543126818,22.4621351913671,16.9529792955207,16.952633005601793,0.0020426910603966,0.6698653921735301,3011592135842109.0,0.0164284022293795,5.244529049523704e-05,3.16,35.8,2023-08-06 14:02:00,2.042691060396656e-05,0.3539807341783424,0.0,185.07340442198995,61,2.042691060396656e-05,11.608522,-11.9351635,0.3539807341783424,0.0,0.0,0.2976261940739087,932.6851903903038,13476.832372197194,0.3593839483606271,-0.93318978651758,1.2490626984889983,228.4013793446452,0.2030474024492014,0.0,1.0,219.8935310481256,0.0,0.0,0.0,0 days,1.9841782e-05,-1.0634168e-07,126888.445,0.34207842,-306.1143,0.0,0.0,1.0,-3.351492427063824e-13,2.3065738e-12,2.1918097000000002e-16,0.0,0.0,0.0,7.48e-16,2.6595698492988752e-14,1.97142442486362e-12,1064.779510628164,13.476832372197194,1.5625545908196285e-12,1.9841782e-05,-1.0634168e-07,126888.445,0.34207842,-306.1143,0.0,0.0,1.0,-3.351492427063824e-13,2.3065738e-12,2.1918097000000002e-16,0.0,0.0,0.0,7.48e-16,2.6595698492988752e-14,1.97142442486362e-12,1064.779510628164,13.476832372197194,0.0
62,62,63,-53.89907559481532,-21.257354736328125,12275.820000000002,e80338,SKX5563,226.869999804,0.7066298092459162,34610D,216.64346,11.892811,-12.406519,242.24356273836923,71390.12597978066,0.3142250716665786,0.81945757663545,45.29720650705515,45.740036058803,0.0,2.0374080113078425e-05,18507.34044219899,0.3523670419471188,0.3774767208921262,0.707338638373121,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8209877088036949,22.869678954521014,13.989502744628217,57.51379541890116,223324153703500.6,9.33802570565432,723.547081926915,1533.58099409293,0.00203740801131,0.0238825652196068,0.409728788317725,22.8700180294015,17.1559790395276,17.15562950935759,0.0020374080113078,0.6826256343442381,2908499673297459.0,0.0167644225450906,5.2854746785382576e-05,3.16,35.8,2023-08-06 14:03:00,2.037408011307842e-05,0.3523675977703388,0.0,185.07340442198995,62,2.037408011307842e-05,11.892811,-12.406519,0.3523675977703388,0.0,0.0,0.2976054495957208,934.3843346188778,13638.143623009815,0.3550735625072119,-0.9348383631454354,1.249446202366825,228.40448520682256,0.2021516922283549,0.0,1.0,219.89293355487965,0.0,0.0,0.0,0 days,1.9778669e-05,-1.1369719e-07,126884.83,0.33854863,-305.55786,0.0,0.0,1.0,-3.351129840155424e-13,2.3061995e-12,2.1979708000000002e-16,0.0,0.0,0.0,7.48e-16,2.659192251440092e-14,1.9710865720451952e-12,1065.4243774034596,13.638143623009816,1.6246956713718877e-12,1.9778669e-05,-1.1369719e-07,126884.83,0.33854863,-305.55786,0.0,0.0,1.0,-3.351129840155424e-13,2.3061995e-12,2.1979708000000002e-16,0.0,0.0,0.0,7.48e-16,2.659192251440092e-14,1.9710865720451952e-12,1065.4243774034596,13.638143623009816,0.0
63,63,64,-54.022064208984375,-21.21376166909431,12275.820000000002,e80338,SKX5563,227.384444248,0.707900001798662,34610D,216.65419,12.191627,-12.893721,243.02010403383005,71344.82877327359,0.3146763892481136,0.837248645782912,45.249796598787576,46.650666007502,24.99736695209277,2.03267573710643e-05,18507.34044219899,0.3510556109538202,0.3770816383232298,0.7073386383731212,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8235991264533524,23.325031172812327,13.98837147808088,57.465924225038535,224330377094940.7,9.49800058663108,727.326067961882,1542.10205842785,0.00203267573711,0.0240639872734548,0.418624322891456,23.325333003751,17.3962992140228,17.39594561085713,0.0020326757371064,0.6973191005974647,2789380026984936.0,0.0171544242577069,5.33071097944309e-05,3.16,35.8,2023-08-06 14:04:00,2.03267573710643e-05,0.3510554689127629,0.0,185.07340442198995,63,2.03267573710643e-05,12.191627,-12.893721,0.3510554689127629,0.0,0.0,0.2975907104093974,936.0641214060004,13596.983244463832,0.3601758904099935,-0.9328844129726728,1.250268969969515,228.41114565172225,0.201419890598664,0.0,1.0,219.8962471055812,0.0,0.0,0.0,0 days,1.9716037e-05,-1.1950448e-07,126880.805,0.33502835,-304.8698,0.0,0.0,1.0,-3.35078971524439e-13,2.3058521e-12,2.2044242000000002e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6588493169394194e-14,1.970773134629149e-12,1066.066211818622,13.596983244463832,1.6983159338358462e-12,1.9716037e-05,-1.1950448e-07,126880.805,0.33502835,-304.8698,0.0,0.0,1.0,-3.35078971524439e-13,2.3058521e-12,2.2044242000000002e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6588493169394194e-14,1.970773134629149e-12,1066.066211818622,13.596983244463832,0.0
64,64,65,-54.14438883463538,-21.169676699880824,12283.44,e80338,SKX5563,227.384444248,0.7091755628757516,34610D,216.60017,12.516467,-13.39249,243.57252622913816,71299.5789766748,0.3150785618305758,0.837512443335492,45.20883977520431,46.6190330224568,-24.99649185191229,2.01635951934277e-05,18485.11540387454,0.3502888423636465,0.3767403314600359,0.707338638373121,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8255741828648598,23.309050702300613,13.985597909298974,57.414849459218985,224611353107366.56,9.50272980148599,727.465861808476,1542.16429627753,0.00201635951934,0.0240622336196357,0.418756221667746,23.3095165112284,17.4030486233009,17.40269772234875,0.0020163595193427,0.6978762186265476,2781815597798132.0,0.0171686245700805,5.326562888126979e-05,3.16,35.8,2023-08-06 14:05:00,2.01635951934277e-05,0.3502894030638249,0.0,184.85115403874545,64,2.01635951934277e-05,12.516467,-13.39249,0.3502894030638249,0.0,0.0,0.2973074704703149,937.7510077663496,13626.489295300727,0.3666150898457799,-0.9303727080570294,1.2495006270332625,228.4049259042561,0.200875086169532,0.0,1.0,219.8884133207686,0.0,0.0,0.0,0 days,1.952478e-05,-1.2732754e-07,126950.07,0.3315325,-304.47836,0.0,0.0,0.9999999999999998,-3.346814832478693e-13,2.308719e-12,2.2156717e-16,0.0,0.0,0.0,7.48e-16,2.663205442730849e-14,1.974037480894803e-12,1066.7146851277523,13.626489295300727,1.7030736003412693e-12,1.952478e-05,-1.2732754e-07,126950.07,0.3315325,-304.47836,0.0,0.0,0.9999999999999998,-3.346814832478693e-13,2.308719e-12,2.2156717e-16,0.0,0.0,0.0,7.48e-16,2.663205442730849e-14,1.974037480894803e-12,1066.7146851277523,13.626489295300727,0.0
65,65,66,-54.266611735026,-21.12470723814885,12275.820000000002,e80338,SKX5563,227.384444248,0.7104568079535472,34610D,216.639,12.7766695,-13.940574,244.13588915947287,71254.37013689961,0.3152690902357647,0.862246067967668,45.20493676588894,47.9139998724994,24.994248637365136,2.0219543207825747e-05,18507.34044219899,0.3498986570652571,0.3767078063824078,0.7073386383731212,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8274094647526671,23.95709483639174,13.990017790122018,57.43206558321421,225738897903068.28,9.72137285153424,732.397544851612,1553.60322890771,0.00202195432078,0.0243104846220651,0.431123033983834,23.9569999362497,17.7340370085643,17.733678441686816,0.0020219543207825,0.7177281402698356,2622872571718324.0,0.0177038122061878,5.388953518439754e-05,3.16,35.8,2023-08-06 14:06:00,2.0219543207825747e-05,0.34989923751874,0.0,185.07340442198995,65,2.0219543207825747e-05,12.7766695,-13.940574,0.34989923751874,0.0,0.0,0.2976115764717921,939.4454108625474,13637.72922035082,0.3614214028483251,-0.9324025791272508,1.251351083257804,228.41989961402575,0.2007269221188181,0.0,1.0,219.9016412688931,0.0,0.0,0.0,0 days,1.9520552e-05,-1.3220568e-07,126871.484,0.32784805,-304.52374,0.0,0.0,1.0,-3.350150549260221e-13,2.3054406e-12,2.224977e-16,0.0,0.0,0.0,7.480000000000001e-16,2.65860284526373e-14,1.9704254433093386e-12,1067.376168989019,13.63772922035082,1.8047176837166888e-12,1.9520552e-05,-1.3220568e-07,126871.484,0.32784805,-304.52374,0.0,0.0,1.0,-3.350150549260221e-13,2.3054406e-12,2.224977e-16,0.0,0.0,0.0,7.480000000000001e-16,2.65860284526373e-14,1.9704254433093386e-12,1067.376168989019,13.63772922035082,0.0
