,Unnamed: 0,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,EI_nox_p3t3_xue,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,nvpm_ei_n,EI_mass_meem,EI_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_issr,cocip_waypoint,cocip_level,cocip_u_wind,cocip_v_wind,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_potential_vorticity,accf_geopotential,accf_relative_humidity,accf_olr,accf_pcfa,accf_issr,accf_sac,accf_aCCF_CH4,accf_aCCF_O3,accf_aCCF_H2O,accf_aCCF_nCont,accf_aCCF_dCont,accf_aCCF_Cont,accf_aCCF_CO2,accf_aCCF_merged,accf_aCCF_NOx,accf_Fin,accf_nox_impact,accf_co2_impact,accf_warming_contrails
119,119,119,3.349609375,50.942253500728285,7254.240000000001,219.667777588,34610D,242.9124,28.295607,0.21446462,209.09306870929595,62529.68768690637,0.28619526978487736,0.269711806559524,18.09199047482296,15.88562154389118,-1059.1313524483903,0.0004253596227114,39611.72018832202,0.7307621996558507,0.1507665872901913,0.2755287171705624,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6692248026618928,7.942588668040453,9.247453209894164,4.435741957541009,568094085680282.8,7.57710679537613,624.577827339645,1094.09810236627,0.0425359622711,0.0128055767371179,0.134855903279762,7.94281077194559,10.5310292576571,10.526551687602808,0.0425359622711399,0.280733095766245,8.968398070594414,4.202955690752205,3.9992527765672503,6.225873483881396,64729342466640.59,0.2717594486649115,409870824310746.2,5.5761212494929815,4129077725494254.5,0.008968398070594415,5.892110757076949e-07,3.16,35.8,2024-06-07 11:22:00,0.0,119,396.1172018832203,28.295607,0.21446462,0.046614207,7.922173e-08,0.5680891130875422,1160.004796666185,13138.194397374244,0.8956980503677072,0.4446627964733367,2.5701064444403046,236.0084624506761,0.5428642023522067,inf,0.0,228.58015795893385,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,3.6847626e-07,72311.84,0.73887414,-255.40448,0.0,0.0,1.0,-6.195812486663316e-13,2.1682205e-12,2.3934089e-16,0.0,0.0,0.0,7.48e-16,2.1119652056302545e-14,1.5486393216056367e-12,1197.0902978159909,2.247586253399547e-13,3.825074417571694e-14,0.0
120,120,120,3.4331533071157097,51.04801940917969,6934.200000000001,217.609999812,34610D,245.37253,27.733177,-0.07772404,206.28627494150052,62511.59569643155,0.3356501530156502,0.407157161878078,28.284968301489847,28.5075590871526,-227.12551779127824,0.0004692038429395,41442.16772350145,0.6542064166122532,0.235708069179082,0.4264127656785202,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6569231382586737,14.253604007173736,11.521139928208251,12.780501043272096,961968842161848.6,10.4689823334994,670.807771494912,1198.06910097242,0.046920384294,0.0147058286931273,0.203578580939039,14.2537795435763,13.8433940165629,13.836901689115992,0.04692038429395,0.3931301204359037,10.719930426002271,5.893325820274855,5.771552093174877,7.614087292048531,121113587999608.6,0.7397615841100436,358198618107063.0,5.677200708783021,4203529902275101.5,0.01071993042600227,3.0025380564663844e-06,3.16,35.8,2024-06-07 11:23:00,0.0,120,414.42167723501456,27.733177,-0.07772404,0.051724404,0.0,0.5883814496971884,1159.3024499538672,12977.595693255193,0.894967985278755,0.4461303680832391,2.8891418958307677,237.30267036419087,0.4979779980362551,inf,0.0,229.50643824379512,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,4.2773863e-07,69149.13,0.6664099,-256.2761,0.0,0.0,0.9999999999999999,-6.365635249521002e-13,2.3526285e-12,2.4390901e-16,0.0,0.0,0.0,7.48e-16,2.3300755131072387e-14,1.71606508588515e-12,1195.8970922345673,4.494061910714903e-13,5.774335442327852e-14,0.0
121,121,121,3.5161590576171875,51.15243685447563,6865.620000000001,215.552222036,34610D,245.82544,27.698282,-0.20656478,203.659608964462,62483.31072813006,0.3397239726794702,0.434044925691408,30.04837098857177,31.1556926297044,-25.23255156847206,0.0004864973655387,41843.17550633592,0.6539636397264422,0.2504030915714314,0.4507552828101384,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6479607391856571,15.577430616843468,11.82838404300452,14.121134617016784,1025247088659415.2,10.9856999572339,677.690523344125,1215.68179739015,0.0486497365539,0.0150599526713835,0.217022462845704,15.5778463148522,14.4105673889722,14.403560094931638,0.04864973655387,0.4104179486893566,11.074488316265798,6.2264668212023455,6.094475694270371,7.855677380354148,151506191790028.1,0.9785192709289712,393129198921761.4,5.7027382742705175,4222461862996086.5,0.011074488316265799,3.6001835308330264e-06,3.16,35.8,2024-06-07 11:24:00,0.0,121,418.4317550633592,27.698282,-0.20656478,0.048666857,0.0,0.5929802920298557,1158.5824280884797,12899.608504914699,0.8947398710917053,0.44658768800628457,2.9351400555914595,237.47872153013816,0.5000299557411311,inf,0.0,229.68131022144823,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,4.6908482e-07,68439.24,0.6628086,-257.34213,0.0,0.0,0.9999999999999998,-6.40258128718749e-13,2.3907675e-12,2.470961e-16,0.0,0.0,0.0,7.480000000000001e-16,2.375171865869564e-14,1.7505094263205937e-12,1194.713904999171,5.048635965263329e-13,6.155659859749605e-14,0.0
122,122,122,3.59893798828125,51.2562017925715,6858.0,215.552222036,34610D,245.80203,27.795204,-0.27907544,200.91065301443336,62453.26235714149,0.30743307966839034,0.320800269843988,22.170061543044525,21.123398589376,-630.8859027791243,0.0004955306180568,41887.925180133876,0.6684091896837802,0.1847505128587044,0.3313531280902201,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6392451719464177,10.562399922268607,10.315836302096738,7.552074144427601,715185759462029.2,8.71391265192974,641.179621695983,1131.82065145267,0.0495530618057,0.0134921190183984,0.160400134921994,10.561699294688,11.8884316617179,11.882543497594453,0.04955306180568,0.3178734197713167,9.596242681919655,4.776138547196075,4.601361330110803,6.717261894667186,58516431147549.69,0.2810803618851258,234231940814330.16,5.710193761813489,4228116456528970.5,0.009596242681919656,7.919358331250706e-07,3.16,35.8,2024-06-07 11:25:00,0.0,122,418.87925180133874,27.795204,-0.27907544,0.04931424,0.0,0.5936709971374394,1157.8379588248758,12811.671868953394,0.8943853726646517,0.447297222396375,2.8013037991981755,236.95948208771566,0.510957486018492,inf,0.0,229.26627415533713,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,5.030033e-07,68324.37,0.67277646,-257.85812,0.0,0.0,0.9999999999999999,-6.407332145204031e-13,2.3906185e-12,2.4971066e-16,0.0,0.0,0.0,7.48e-16,2.3746218777020822e-14,1.7498852392034147e-12,1193.537547797491,3.232189130840305e-13,4.549615090949026e-14,0.0
123,123,123,3.681459169130068,51.35920715332031,6667.5,212.465555372,34610D,247.18156,27.366695,-0.2932346,197.89227847804904,62431.09229559844,-5.9102232451232055e-05,0.1269873427002378,6.25246875,-0.0016319878116918,-2399.907969459384,0.0005472510596774,43019.325922865,0.6592743054612583,0.05210390625,0.0926801093099728,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6278819947465897,0.0,4.832796695767426,6.17031811247064,4571862287861400.0,3.92204685072268,541.317532877437,949.825715800316,0.0547251059677,0.0107707552601639,0.0634936713501189,-0.0008159939058459,5.89500641472683,5.89178213071241,0.0547251059677399,0.1391643425326227,6.483593464028544,2.4939784055168666,1.9964219953445297,4.353243412952731,645461037874200.2,1.3795018532813828,1568758366802860.2,5.773089450846036,4274512515895176.0,0.006483593464028544,2.12613782432112e-06,3.16,35.8,2024-06-07 11:26:00,0.0,123,430.19325922865005,27.366695,-0.2932346,0.05112887,0.0,0.6063033684504562,1157.070485308232,12676.764271333586,0.8936747655606755,0.44871529213976175,1.99246364145442,233.25246812053402,0.5109036894606865,inf,0.0,225.82858906144202,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,5.619115e-07,66396.13,0.6609174,-258.8027,0.0,0.0,1.0,-6.509963011532178e-13,2.5035453e-12,2.542515e-16,0.0,0.0,0.0,7.479999999999999e-16,2.5085387728084654e-14,1.852548940174122e-12,1192.3609983250449,9.151602566439033e-14,1.8009446531621883e-14,0.0
124,124,124,3.763427734375,51.46089198225636,5943.6,207.321110932,34610D,252.33058,25.153528,0.24562582,192.43703893973563,62424.839826848445,1.0994395515522608e-05,0.1353692379594616,6.578124000000001,0.000332800609918,-2300.7539713205724,0.0008331251960571,47546.6618127243,0.6675449598816969,0.0548177,0.0948598516746233,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6043115881735561,0.0,4.889096251636012,6.46523252592768,4791819402356162.0,4.119476941295,542.778626166082,958.636135338503,0.0833125196057,0.0109862883176886,0.0676846189797308,0.000166400304959,6.16082675263075,6.155698285289949,0.08331251960571,0.1407616273316737,6.564202554577746,2.567281664330112,2.041010456316028,4.387972087540078,685760623213759.6,1.4831004549197282,1711573157165487.0,5.998456244563703,4440296751657881.0,0.0065642025545777465,2.320017330002984e-06,3.16,35.8,2024-06-07 11:27:00,0.0,124,475.46661812724307,25.153528,0.24562582,0.052327417,0.0,0.6564363076147705,1156.286216474781,12228.330884795243,0.8931891174501535,0.4496812209428097,2.2028468371574204,234.32948895708518,0.5443360325151908,inf,0.0,227.02954728151343,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,6.6884553e-07,59165.06,0.6562271,-260.194,0.0,0.0,1.0,-6.898511462516822e-13,2.987704e-12,2.6249435e-16,0.0,0.0,0.0,7.480000000000001e-16,3.088258112191496e-14,2.297852829109359e-12,1191.1995322521063,1.2251109405590403e-13,1.9198173622801214e-14,0.0
125,125,125,3.842839421452703,51.558929443359375,5250.18,204.234444268,34610D,256.91016,22.727345,0.7902282,185.1192643946225,62418.261702848446,7.319412967963037e-06,0.1389622004067662,6.898699710000001,0.0002364300948392,-2528.7162862115947,0.0011441632844561,52237.81322577616,0.6522362576907532,0.05748916425,0.096311059934432,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.5761269335391719,0.0,4.950104470866002,6.698636945669695,4965900289332736.0,4.17938440559642,539.360199498545,960.551153659516,0.114416328446,0.0111301545148826,0.0694811002033831,0.0001182150474196,6.2425997869551,6.235465396387059,0.11441632844561,0.1370790982964685,6.499659139649466,2.577683814365913,2.0058236875915525,4.340050882529642,825675624924705.0,1.736873798204844,1936565541858900.0,6.214984972357168,4599543891333196.0,0.006499659139649465,2.624159987366699e-06,3.16,35.8,2024-06-07 11:28:00,0.0,125,522.3781322577616,22.727345,0.7902282,0.045143772,0.0,0.7083471607060283,1155.5095356300587,12181.928387689886,0.8926756888736318,0.4506995834189188,2.420828807852792,235.35336804244648,0.556433893166328,inf,0.0,228.057077153617,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,5.7789896e-07,52234.008,0.6497311,-259.92163,0.0,0.0,0.9999999999999999,-7.27035470619836e-13,3.5217495e-12,2.5548388e-16,0.0,0.0,0.0,7.479999999999998e-16,3.7334766179480034e-14,2.7947140227990794e-12,1190.0743834289447,1.5145230536159388e-13,1.9707730431447906e-14,0.0
126,126,126,3.922271728515625,51.656504485566735,4488.18,201.147777604,34610D,261.9831,19.776108,0.5529215,177.41330888710536,62411.363003138445,-4.5514816354033354e-07,0.1407717627655502,7.26072171,-1.554044986551162e-05,-2146.422499462621,0.0011388329895471,57818.07214749808,0.45201404073942,0.06050601425,0.0979978620315546,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.5467726525243585,0.0,5.048084964684588,6.9548050499728085,5156959099879184.0,4.20886802056197,535.523076931122,959.259366305884,0.113883298955,0.0111902094924833,0.0703858813827751,-7.77022493275581e-06,6.28995207194776,6.282797015439948,0.11388329895471,0.1330882444089866,6.445634933669173,2.5824770302103435,1.9722653622332096,4.3173439055561165,984972546283472.0,2.0084874040175364,2155279767753092.8,6.446807886203558,4769807302251064.0,0.006445634933669173,2.919569250688719e-06,3.16,35.8,2024-06-07 11:29:00,0.0,126,578.1807214749808,19.776108,0.5529215,0.0372379,0.0,0.7688343504059175,1154.7084251147064,11825.819582523964,0.8923443394110722,0.45135527018194566,2.6793985995458596,236.46707067971897,0.40534161278736247,inf,0.0,228.22395985697824,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,4.7244268e-07,44627.586,0.4688828,-259.63718,0.0,0.0,1.0,-7.678025010197835e-13,4.2174463e-12,2.4735496e-16,0.0,0.0,0.0,7.479999999999999e-16,4.584072482856453e-14,3.449643836557972e-12,1188.951012037736,1.87804831913328e-13,1.996436401282054e-14,0.0
127,127,127,3.999691525021115,51.75123596191406,3840.48,190.858888724,34610D,265.4446,16.749874,0.22388567,170.18679401440832,62404.10228142845,0.15593489856121104,0.22523048967312,13.83792058704038,8.88026824840132,-956.6311998397996,0.0008552476966245,62932.15587409787,0.2720707717494971,0.1153160048920031,0.1793812832858423,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.5210700539931351,4.439957620146427,7.370223121831599,3.628269803823538,2675916937744585.0,6.42267186739302,581.839258252424,1036.79032564486,0.0855247696625,0.0122359879200254,0.11261524483656,4.44013412420066,9.20360869695324,9.19574405802886,0.08552476966245,0.1939520587173304,8.066091061481789,3.483729709889462,2.9803406885366144,5.355870209882764,327140055746226.2,0.9711758452857988,1675860783063984.5,6.639456820634832,4911134715993256.0,0.00806609106148179,2.2868367582238717e-06,3.16,35.8,2024-06-07 11:30:00,0.0,127,629.3215587409787,16.749874,0.22388567,0.031751882,0.0,0.8259260491034169,1153.9080882349142,10582.297913803503,0.8918773453334505,0.45227734951128923,3.4543349154751417,239.3128868303338,0.2523918544226585,inf,0.0,230.09477685113234,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,6.978852e-07,38169.887,0.2756665,-260.21967,0.0,0.0,1.0,-8.023336262202728e-13,4.8011746e-12,2.6473282e-16,0.0,0.0,0.0,7.480000000000001e-16,5.2997666244157075e-14,3.99884103312225e-12,1187.8602665196263,4.3588878171744255e-13,3.1942368229833625e-14,0.0
128,128,128,4.069321091110642,51.8360595703125,3550.92,167.708888744,34610D,266.49866,15.271286,0.37209392,163.20575255886808,62390.26436084141,0.05873811744474827,0.171166298359458,7.71999756,2.6508445359231,-1228.5537347931738,0.0008237364329158,65333.86288489203,0.2482359051556295,0.064333313,0.0974130437649333,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4987066459219667,1.325222040461239,5.254711778604078,7.171451561635092,5318541373909114.0,4.91703551552112,543.898072631879,989.539305740899,0.0823736432916,0.0118386902543028,0.085583149179729,1.32542226796155,7.22910620527668,7.223156228330762,0.0823736432915799,0.1420387348990647,6.930620120263803,2.8995309935485083,2.2037807709951247,4.567725182359541,1011188464740222.4,2.206849241637413,2575234427790939.0,6.73625803443226,4982410433577707.0,0.006930620120263803,3.491094601693515e-06,3.16,35.8,2024-06-07 11:31:00,0.0,128,653.3386288489202,15.271286,0.37209392,0.02058131,2.8242733e-09,0.8540548354111622,1153.1845029786496,9684.252400737305,0.9169908286433621,0.39890828542906975,3.215761610938725,238.5027271319354,0.23266431250229574,inf,0.0,229.26931208608812,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,8.0241693e-07,35249.727,0.24208504,-258.89548,0.0,0.0,0.9999999999999998,-8.178130826933913e-13,5.026921e-12,2.7279045e-16,0.0,0.0,0.0,7.48e-16,5.5739197640931673e-14,4.209108244084744e-12,1186.87602778371,2.995930253756085e-13,2.4274941366377023e-14,0.0
129,129,129,4.125601632254464,51.91584700244968,3177.54,153.304444312,34610D,267.61133,12.766257,1.6501186,156.56405884585996,62382.544363281406,0.07072026873416994,0.1805013275260392,7.907259390000001,3.50843689779434,-1073.904737132913,0.0014786026346858,68539.81254114237,0.4247012420208689,0.06589382825,0.0962259520309699,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4774160656430447,1.7541547925060077,5.281653790986421,7.234215589745732,5365352902567394.0,5.12722303622103,543.296026347115,994.648681160721,0.147860263469,0.0120079069816676,0.0902506637630196,1.75421844889717,7.5159362827181,7.504839607102145,0.14786026346858,0.1413518973506123,6.927509096551255,2.935914971839156,2.2080966126572315,4.556119091144807,1131146015023355.8,2.456625217114903,2849609819569783.0,6.8514189064729845,5066957980015831.0,0.006927509096551255,3.862813669250991e-06,3.16,35.8,2024-06-07 11:32:00,0.0,129,685.3981254114237,12.766257,1.6501186,0.012787239,4.2712422e-08,0.8922383060021594,1152.4828429885808,9030.307798633048,0.9660374034899116,0.25840227370994573,3.418987389287142,239.19603837338764,0.4024058316623411,inf,0.0,230.7169553931499,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,6.125307e-07,31587.78,0.41708472,-258.4217,0.0,0.0,1.0,-8.372745908710149e-13,5.30688e-12,2.581534e-16,0.0,0.0,0.0,7.479999999999999e-16,5.911102244052621e-14,4.46960531028782e-12,1185.9502256063283,3.3533426281924727e-13,2.55988426708049e-14,0.0
130,130,130,4.159659249441964,51.99424097093485,2849.88,151.246666536,34610D,268.9632,10.957031,2.3587334,149.2069617522436,62374.63710389141,0.11695400766394008,0.1984718359778386,9.577425224260464,6.6943181307665,-997.0346355552972,0.0018948352764403,71457.04809689333,0.505558487346291,0.0798118768688372,0.1134544045764325,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4538369613669278,3.347158162951586,5.427605420236268,6.437886717138015,4771423976020798.0,5.59355039840745,550.450275335051,1006.95067541099,0.189483527644,0.0121852515609111,0.0992359179889193,3.34715906538325,8.14393674950928,8.128534515563427,0.18948352764403,0.1497929010770188,7.166116534866253,3.072777239455313,2.3546256447868514,4.705176356514015,994656489229482.8,2.289231050991215,2852332160686357.0,6.956857950710798,5144458693966428.0,0.007166116534866253,3.869536968751193e-06,3.16,35.8,2024-06-07 11:33:00,0.0,130,714.5704809689332,10.957031,2.3587334,0.015875805,4.059389e-07,0.9255388582496361,1151.7611215359318,9022.49629333627,0.9644954322297685,0.2640995289808597,3.7524809270229946,240.25844018346146,0.48537066925519623,inf,0.0,232.15920631688388,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,5.12271e-07,28357.062,0.49803725,-258.45468,0.0,0.0,1.0,-8.54399630616949e-13,5.60705e-12,2.5042505e-16,0.0,0.0,0.0,7.48e-16,6.27828774500906e-14,4.752650183953806e-12,1185.0405922872314,4.055737640637445e-13,2.8147434555845852e-14,0.0
131,131,131,4.194501604352679,52.07244873046875,2545.08,148.159999872,34610D,270.66458,9.935363,2.5195155,144.94865948216753,62365.059678667145,0.10969294564672133,0.20118544581846,9.200115055308933,6.55152638309464,-995.3763665866114,0.0020449421327672,74260.24407484337,0.4911533146731759,0.0766676254609077,0.10713919915107,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4394967738665872,3.276342148927564,5.342224733018399,6.827410496395771,5061943945893720.0,5.62377374900248,548.412644489069,1009.06800908113,0.204494213277,0.0122998215163274,0.10059272290923,3.27576319154732,8.17838883074023,8.161698629338147,0.20449421327672,0.1473407791327195,7.12103788130562,3.0809791119095227,2.328780076448651,4.667606675569426,1115484026595717.2,2.5252455259711257,3082374075528394.5,7.044656387785622,5208735299748753.0,0.00712103788130562,4.180631044711527e-06,3.16,35.8,2024-06-07 11:34:00,0.0,131,742.6024407484338,9.935363,2.5195155,0.035782397,9.658049e-07,0.9558008110984124,1151.020789080736,8742.920698875649,0.962788961620777,0.27025435312162094,3.868382753716508,240.60813867324282,0.4794079973079573,inf,0.0,232.44587700819096,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,5.073981e-07,25347.795,0.48267108,-258.20804,0.0,0.0,1.0,-8.703133664704102e-13,5.9494445e-12,2.5004945e-16,0.0,0.0,0.0,7.479999999999999e-16,6.702675193883837e-14,5.079130961739834e-12,1184.1265817881413,4.365967687031261e-13,2.853228087433065e-14,0.0
132,132,132,4.229108537946429,52.148096116922666,2240.28,144.04444432,34610D,272.0098,9.136633,4.0357733,141.33348954882695,62355.85956361183,0.14723295615966434,0.227490832119548,14.083660491170017,10.19777177230892,-794.5212666638021,0.0022270801266058,77151.82733633558,0.4967088215827367,0.1173638374264167,0.1605304293871234,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4274742842526274,5.098873275162733,7.065090841741126,4.580773658537163,3386326432390952.0,6.33725938072006,560.574903085632,1024.79769974608,0.222708012661,0.0124475005359743,0.113745416059774,5.09888588615446,9.13801254565449,9.117706682302115,0.22270801266058,0.1626647307601341,7.54317873276273,3.300268166858339,2.5923062506304446,4.9545554023286345,827132366413640.8,2.066564938543056,2856622275970554.5,7.1278582549800005,5269518035022542.0,0.00754317873276273,3.880631172189157e-06,3.16,35.8,2024-06-07 11:35:00,0.0,132,771.5182733633559,9.136633,4.0357733,0.05647502,1.1636034e-06,0.9881073150497542,1150.288184097969,8782.122363516766,0.9657625616789267,0.25942759001185123,4.196592428367166,241.55034656870492,0.491203781522292,inf,0.0,233.38423268874817,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,4.0950317e-07,22374.066,0.49826846,-257.76144,0.0,0.0,1.0,-8.860253495482995e-13,6.2613807e-12,2.4250336e-16,0.0,0.0,0.0,7.479999999999999e-16,7.087012068914646e-14,5.375355178369752e-12,1183.241991566566,5.534478614248476e-13,3.226293180385999e-14,0.0
133,133,133,4.262542724609375,52.22433471679688,1996.44,147.131110984,34610D,272.9934,8.689565,5.5158305,137.65375699024395,62341.775903120666,0.15463665631279533,0.238307191759138,14.874837047159495,11.51974774101334,-694.1269045700483,0.0022284942619496,79530.15389274756,0.4723009516293314,0.1239569753929958,0.1664160875187077,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4155939281249843,5.759022750462665,7.319538401703246,4.3874358899266594,3242128604933405.0,6.60294908212849,563.147316797131,1030.69029667918,0.222849426195,0.0125529013252755,0.119153595879569,5.75987387050667,9.49211602895746,9.471009937656524,0.22284942619496,0.1661188886133137,7.681795817152608,3.3860855275815487,2.670352296576428,5.040855945776473,800163210705430.1,2.0413257092095063,2898477931595340.5,7.195875964551905,5319242310339622.0,0.007681795817152608,3.939082805915177e-06,3.16,35.8,2024-06-07 11:36:00,0.0,133,795.3015389274756,8.689565,5.5158305,0.06633724,9.64525e-07,1.0148973631126905,1149.5277391654995,8887.559024571154,0.968270166670718,0.2499057509051361,4.363851100114128,242.0056463035435,0.4715406729096139,inf,0.0,233.68514162513645,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,3.5077775e-07,19962.6,0.49358433,-257.15063,0.0,0.0,0.9999999999999999,-8.987012765844186e-13,6.5056875e-12,2.3797663e-16,0.0,0.0,0.0,7.479999999999999e-16,7.387679532899802e-14,5.606986054252197e-12,1182.3504879321813,6.158580671059297e-13,3.3796916581034356e-14,0.0
