,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
165,165,-80.0060330904447,26.252529338254767,1859.28,adbb36,NKS2975,133.241110996,0.7441727588715787,2023-02-06 17:45:00,34610D,283.12997,7.804895,-1.8188388,134.76070915209598,62462.12831686352,0.216034197426908,0.4099413263772599,24.596479582635595,28343.95019653038,-25.640620249925934,0.0085053188886875,0.8089382866396128,0.8195170444169239,0.2049706631886299,0.3099287363755751,0.0095261041332406,0.0022718227504376,6.959340009063488e-05,1.0415344599119378e-06,407886626382561.25,77.70027900154584,30.425845243720232,0.0295157754991627,0.000602362765289,0.0004919295916527,0.2343086258153148,0.0558788418965076,0.0017117526444154,2.5618081077835368e-05,1.0032575077848782e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.3995099055558765,14.17197509826519,9.526104133240674,1.0415344599119376,407886626382561.3,,,,,,,,,,,,,,
166,166,-80.04882236696636,26.186737060546875,1851.66,adbb36,NKS2975,133.75555544,0.7447838442877239,2023-02-06 17:46:00,34610D,283.19836,7.458363,-1.9537618,132.65197229663258,62437.53183728088,0.1929933317553391,0.3119488816276602,18.716932897659618,19574.536316195037,-230.71138999782187,0.0085897160089629,0.8097013989322592,0.8241055012007542,0.1559744408138301,0.2356019771171869,0.0079101724398344,0.0084058957380435,0.0001110490687201,2.7020082595472105e-06,1985079843150834.0,59.12679102370673,23.15284599440495,0.0224603194771915,0.0004583738668814,0.0003743386579531,0.1480541667652974,0.1573325864736847,0.0020784979675821,5.057330728286719e-05,3.715460622075084e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.3932109142611449,9.787268158097516,7.910172439834425,2.7020082595472106,1985079843150834.0,,,,,,,,,,,,,,
167,167,-80.11943523700421,26.160449011851163,1783.0800000000002,adbb36,NKS2975,129.125555444,0.744947274158073,2023-02-06 17:47:00,34610D,283.50488,6.4167614,-1.9672514,126.873458778438,62418.81490438322,0.1366951364720862,0.143804626,8.62827756,0.0,-1892.6414899656916,0.0086159547534697,0.8165956769930178,0.8143587148453109,0.071902313,0.10784837992612,0.0045848552054781,0.0290997193358833,0.0005437322734102,7.662232361807466e-06,5684582244512645.0,27.25672881204,10.673179341720004,0.010353933072,0.0002113047565714,0.0001725655512,0.039559403285276,0.2510804553481004,0.0046914729733136,6.611186754688916e-05,4.90481534183029e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.3758787045606945,0.0,4.584855205478115,7.662232361807465,5684582244512645.0,,,,,,,,,,,,,,
168,168,-80.19686772273138,26.149835101628707,1219.2,adbb36,NKS2975,130.668888776,0.7449261382806512,2023-02-06 17:48:00,34610D,286.11386,-0.37248766,-2.423192,115.48041341042286,62410.186626823226,0.1895093757961118,0.2805139695864744,16.830838175188468,19854.37970653657,0.0,0.0092224620327601,0.8751041096206345,0.7668574888705262,0.1402569847932372,0.2022378953583077,0.0071641789733239,0.0103043834146806,0.0001459177298539,3.954455405202258e-06,2919197158700801.0,53.16861779542037,20.819746822708137,0.0201970058102261,0.0004121837920454,0.0003366167635037,0.1205791369581032,0.1734314097475855,0.0024559176980634,6.655679899595854e-05,4.913253497956315e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.3405619221338064,9.927189853268288,7.164178973323946,3.954455405202258,2919197158700801.0,,,,,,,,,,,,,,
169,169,-80.26885986328125,26.15052795410156,1219.2,adbb36,NKS2975,115.7499999,0.7447609497271301,2023-02-06 17:49:00,34610D,286.11865,-0.4271493,-2.3276324,104.92305907482644,62393.355788648034,0.1285444659484751,0.1488256,8.929536,0.0,-841.9886096070063,0.0091810587015311,0.8751041096206345,0.7631399127066405,0.0744128,0.1068699057798385,0.0046282115921944,0.0280087765375984,0.0005234321253903,7.713460221333411e-06,5722789709624253.0,28.208404224,11.045836032000002,0.0107154431999999,0.0002186825142857,0.00017859072,0.0413277820281179,0.2501053784084407,0.0046740060072298,6.887762073096467e-05,5.110185673251932e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.3094247634002854,0.0,4.628211592194477,7.713460221333412,5722789709624253.0,,,,,,,,,,,,,,
170,170,-80.32379150390625,26.128048654329977,967.74,adbb36,NKS2975,111.119999904,0.7448396425111258,2023-02-06 17:50:00,34610D,287.54083,-2.7790568,-2.6016343,94.90175071179858,62384.42625264803,0.1244332909377954,0.1510946965,9.06568179,0.0,-919.1164867387912,0.0097863136143366,0.9022669790543156,0.7543304900542779,0.07554734825,0.1068533278689807,0.0046093137705934,0.0275978212563022,0.000515753546239,7.74773089868162e-06,5748349936447114.0,28.63848877461,11.21424837423,0.0108788181479999,0.0002220166968979,0.0001813136357999,0.041786571914465,0.2501930656069344,0.0046756575322671,7.02384629219983e-05,5.211271134139626e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.2791783004993952,0.0,4.60931377059343,7.747730898681621,5748349936447114.0,,,,,,,,,,,,,,
171,171,-80.31042134986734,26.07659912109375,693.4200000000001,adbb36,NKS2975,102.374444356,0.7451732455374218,2023-02-06 17:51:00,34610D,289.97324,-3.247819,-3.7335343,80.70508865768639,62375.36057085804,0.1180648426733711,0.1535911885,9.215471310000002,143.15806415452607,-588.2117006915539,0.0104190910663423,0.9326737157201044,0.6942011962797163,0.07679559425,0.1080182976468648,0.0045679338260152,0.0273644268812571,0.0005112938747013,7.787679981632841e-06,5778145309652712.0,29.111673868290005,11.399538010470003,0.011058565572,0.0002256850116734,0.0001843094262,0.042095663119622,0.2521760908388181,0.004711814033289,7.176714144219879e-05,5.324833232611564e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.2364172410615369,0.071579032077263,4.567933826015249,7.7876799816328415,5778145309652712.0,,,,,,,,,,,,,,
172,172,-80.255126953125,26.06673935712394,518.1600000000001,adbb36,NKS2975,86.426666592,0.7449596978140616,2023-02-06 17:52:00,34610D,291.51212,-3.5367446,-4.56307,64.65193980937254,62366.14509954803,0.109981714737473,0.155197704,9.311862240000002,0.0,-845.7870625756768,0.0108948789033339,0.9525308221487128,0.6630802422170947,0.077598852,0.1086041431213935,0.0045359376138132,0.027220858118824,0.0005085627507702,7.790166716e-06,5780000000000000.0,29.416172816160003,11.518773590880002,0.011174234688,0.0002280456058775,0.0001862372448,0.0422380261890629,0.2534768808570751,0.0047356662755683,7.254095928602521e-05,5.382256374720001e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.1888906470913824,0.0,4.535937613813211,7.790166716,5780000000000000.0,,,,,,,,,,,,,,
173,173,-80.21045612839032,26.06611633300781,266.7,adbb36,NKS2975,69.964444384,0.7446274406917145,2023-02-06 17:53:00,34610D,294.0785,-3.1991851,-4.7150683,50.07557412186134,62356.833237308034,0.1922506984994151,0.27420603813319,16.452362287991402,45404.45438369543,-608.0087939389699,0.0110428410035869,0.9816181215992972,0.5765360338107003,0.137103019066595,0.1919480369177607,0.0067547678394667,0.010926558864946,0.0001584462292773,4.5517387887545e-06,3364671247409442.0,51.97301246776484,20.351572150245367,0.0197428347455896,0.0004029149948079,0.0003290472457598,0.1111318876661805,0.1797677050071557,0.0026068147672377,7.48868555928922e-05,5.53567903423681e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.1456637545769829,22.70222719184771,6.754767839466785,4.5517387887545,3364671247409442.0,,,,,,,,,,,,,,
174,174,-80.1740768720519,26.06597900390625,83.82000000000001,adbb36,NKS2975,65.848888832,0.7442773230307256,2023-02-06 17:54:00,34610D,287.60516,,,,62340.38087502004,,,,,0.0,,1.0032209119392286,,,,,,,,,,,,,,,,,,,descent,0,GTF,0,43031,1.237,3.16,3.16,0,,,,,,,,,,,,,,,,,,,
175,175,-80.1740768720519,26.06597900390625,83.82000000000001,adbb36,NKS2975,65.848888832,0.7439530036083386,2023-02-06 17:55:00,34610D,287.60516,,,,62340.38087502004,,,,,0.0,,1.0032209119392286,,,,,,,,,,,,,,,,,,,descent,0,GTF,0,43031,1.237,3.16,3.16,0,,,,,,,,,,,,,,,,,,,
176,176,-80.1740768720519,26.06597900390625,83.82000000000001,adbb36,NKS2975,65.848888832,0.743612276119378,2023-02-06 17:56:00,34610D,287.60516,,,,62340.38087502004,,,,,0.0,,1.0032209119392286,,,,,,,,,,,,,,,,,,,descent,0,GTF,0,43031,1.237,3.16,3.16,0,,,,,,,,,,,,,,,,,,,
177,177,-80.1740768720519,26.06597900390625,83.82000000000001,adbb36,NKS2975,65.848888832,0.7432551470456059,2023-02-06 17:57:00,34610D,287.60516,,,,62340.38087502004,,,,,0.0,,1.0032209119392286,,,,,,,,,,,,,,,,,,,descent,0,GTF,0,43031,1.237,3.16,3.16,0,,,,,,,,,,,,,,,,,,,
178,178,-80.1740768720519,26.06597900390625,83.82000000000001,adbb36,NKS2975,65.848888832,0.7428816231810286,2023-02-06 17:58:00,34610D,287.60516,,,,62340.38087502004,,,,,0.0,,1.0032209119392286,,,,,,,,,,,,,,,,,,,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,,,,,,,,,,,,,,,,,,,
179,179,-80.1740768720519,26.06597900390625,83.82000000000001,adbb36,NKS2975,65.848888832,0.7424917116317917,2023-02-06 17:59:00,34610D,287.60516,,,,62340.38087502004,,,,,,,1.0032209119392286,,,,,,,,,,,,,,,,,,,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,,,,,,,,,,,,,,,,,,,
