,index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,EI_nvpm_number_p3t3_meem,EI_nvpm_mass_p3t3_meem,EI_mass_meem,EI_number_meem
128,128,4.069321091110642,51.8360595703125,3550.92,167.708888744,2024-06-07 11:31:00,34610D,266.49866,15.271286,0.37209392,163.20575255886808,51645.94280571688,0.1337551585026868,0.11258329775,6.754997865,1870.001444118377,-1228.5537347931738,0.0008237364329158,0.6533386288489202,0.2482359051556295,0.056291648875,0.0960410290640188,0.0055546877135965,0.0246323400272584,0.0001209043790433,1.261791933e-06,701000000000000.0,21.339038255535,8.30864737395,0.008105997438,0.0001654285191428,0.0001350999573,0.0375219036460864,0.1663914042940849,0.0008167088223071,8.523401813489223e-06,4735253503365000.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.4987066459219667,0.9350007220591888,5.554687713596554,1.2617919329999998,701000000000000.0,6.09992153730228,575.151730887358,921.634504492821,0.0823736432916,0.0091257188539144,0.0693847541082602,0.934576941605541,7.60320969985807,7.59695181386988,0.08237364329158,2107220053462247.8,5.467235011194736,239879874740488.6,0.485989247912884,1.1538743958998907,607279933803024.0
129,129,4.125601632254464,51.91584700244968,3177.54,153.304444312,2024-06-07 11:32:00,34610D,267.61133,12.766257,1.6501186,156.56405884585996,51639.187807851886,0.1314895418005447,0.1153141994375,6.918851966250001,2521.004010336477,-1073.904737132913,0.0014786026346858,0.6853981254114236,0.4247012420208689,0.05765709971875,0.0948706569319421,0.0055831677656841,0.0238510331231157,0.0001167327156581,1.261791933e-06,701000000000000.0,21.856653361383756,8.510187918487501,0.0083026223595,0.0001694412726428,0.000138377039325,0.0386291112735071,0.1650217674209633,0.0008076563792574,8.73015159663544e-06,4850115228341251.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.4774160656430447,1.2605020051682383,5.583167765684114,1.261791933,701000000000000.0,6.11559713112951,569.129924995895,915.062770291875,0.147860263469,0.009100336332132,0.0696295582164078,1.26037145423707,7.65131701457617,7.640020460194673,0.14786026346858,2333698583492549.5,5.84831521014107,271280354432569.03,0.5438540026122518,1.1757191977746058,617821106012279.6
130,130,4.159659249441964,51.99424097093485,2849.88,151.246666536,2024-06-07 11:33:00,34610D,268.9632,10.957031,2.3587334,149.2069617522436,51632.26895588564,0.1289074452436506,0.136017412856281,8.161044771376861,5068.306640341114,-997.0346355552972,0.0018948352764403,0.7145704809689333,0.505558487346291,0.0680087064281405,0.1089306235517913,0.005625847185035,0.0223295895327551,0.0001137496259072,1.1953399511382383e-06,658350313074658.4,25.780740432779503,10.03808506879354,0.0097932537256522,0.0001998623209316,0.0001632208954275,0.0459127907539956,0.182232779903283,0.0009283157897568,9.755222858254597e-06,5372826380252261.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.4538369613669278,2.534153320170557,5.625847185035062,1.1953399511382383,658350313074658.4,6.67317531702535,575.413991102381,931.863715904529,0.189483527644,0.0094150062055096,0.0778386277751257,2.53403821895341,8.26750679458653,8.25187085858705,0.18948352764403,2561761079734619.0,6.656606433636697,291424934252326.25,0.5907093102878828,1.1954181894411648,627451201252798.0
131,131,4.194501604352679,52.07244873046875,2545.08,148.159999872,2024-06-07 11:34:00,34610D,270.66458,9.935363,2.5195155,144.94865948216753,51624.10791111426,0.1272969568859729,0.1296763709976898,7.78058225986139,4911.839019770958,-995.3763665866114,0.0020449421327672,0.7426024407484337,0.4911533146731759,0.0648381854988449,0.1020936836867778,0.0056471965234317,0.0224269338997464,0.0001116713415017,1.2499585992465147e-06,693405223053856.9,24.57885935890213,9.57011617962951,0.0093366987118336,0.00019054487167,0.0001556116451972,0.0439384770881641,0.1744946040434509,0.0008688680586236,9.725405702858624e-06,5395096377388069.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.4394967738665872,2.455919509885479,5.647196523431772,1.2499585992465148,693405223053856.9,6.5756135235313,570.747672199896,924.982313234931,0.204494213277,0.0093417265054737,0.0764140238392718,2.45546973644033,8.17986094909733,8.16316774344192,0.20449421327672002,2692023348095370.0,6.809478527500843,310851774717338.1,0.6248606096117457,1.2126935872563813,635538435327335.1
132,132,4.229108537946429,52.148096116922666,2240.28,144.04444432,2024-06-07 11:35:00,34610D,272.0098,9.136633,4.0357733,141.33348954882695,51616.3273288544,0.1259219406817073,0.2056257997670804,12.337547986024823,7901.569948159819,-794.5212666638021,0.0022270801266058,0.7715182733633559,0.4967088215827367,0.1028128998835402,0.158453673940649,0.007103309276231,0.0103301483488186,0.0001091755522896,9.342033183883954e-07,490749658895712.0,38.97431408785241,15.175184022810532,0.0148050575832297,0.0003021440323108,0.0002467509597204,0.0876374190550763,0.1274487009563057,0.0013469586152739,1.1525778269320452e-05,6054647465751161.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.4274742842526274,3.9507849740799097,7.103309276231092,0.9342033183883952,490749658895712.0,7.49688352247894,583.960711893974,951.090973000789,0.222708012661,0.0097421097324063,0.0894815689160299,3.950696522071,9.18502987277758,9.164619530752738,0.22270801266058,2699587276537282.0,7.368906144606597,303318494804634.3,0.6258807040720618,1.2295041484525095,643238620785528.4
133,133,4.262542724609375,52.22433471679688,1996.44,147.131110984,2024-06-07 11:36:00,34610D,272.9934,8.689565,5.5158305,137.65375699024395,51603.989780868375,0.1245398678863203,0.2294660896306304,13.767965377837823,8954.02503958684,-694.1269045700483,0.0022284942619496,0.7953015389274757,0.4723009516293314,0.1147330448153152,0.1735579429582382,0.0075629827024818,0.0084883731977367,0.0001071147156017,8.604730794532091e-07,443428698415437.6,43.49300262858968,16.934597414740523,0.0165215584534053,0.0003371746623143,0.0002753593075567,0.1041268840009566,0.1168676283006058,0.0014747516958616,1.1846963566473278e-05,6105110967323435.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.4155939281249843,4.47701251979342,7.562982702481863,0.8604730794532092,443428698415437.6,7.76648968334453,585.438636533059,955.910690860239,0.222849426195,0.0098407083219505,0.0933848141353135,4.47741919574053,9.48964353785494,9.468542944234688,0.22284942619496,2823036753716292.5,7.771793437662641,316992810919828.94,0.6564117249421676,1.2431343908097836,649526431448800.5
134,134,4.295196533203125,52.30169677734375,1783.0800000000002,147.131110984,2024-06-07 11:37:00,34610D,274.11057,8.780042,5.7299147,133.70531697469485,51590.221815490535,0.1230302993321784,0.2410449368756451,14.462696212538711,9566.231235960598,-668.7941599515007,0.0027272609886685,0.8165956769930178,0.5414749350220668,0.1205224684378225,0.1799627372731536,0.0077037061327458,0.0078041170443363,0.0001056811109443,8.346149611919797e-07,426832644882916.9,45.68765733540979,17.789116341422616,0.0173552354550464,0.0003541884786744,0.0002892539242507,0.1114163615085741,0.1128685740193322,0.0015284338029921,1.2070782638159388e-05,6173150876536043.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.402849650193809,4.783115617980299,7.703706132745817,0.8346149611919796,426832644882916.9,7.86809705463674,584.747956459119,956.815608738726,0.272726098867,0.0098886105460918,0.0950084511287168,4.78235190142653,9.60786661441188,9.581734723097803,0.27272609886685,2946884726832490.5,8.080517536536101,330968816410977.94,0.6842140142149856,1.255306100328119,655204951844410.2
135,135,4.327850341796875,52.37818908691406,1577.34,145.073333208,2024-06-07 11:38:00,34610D,275.2491,8.916977,5.7883525,130.62846624406777,51575.759119278,0.1218149651826709,0.1274225894375,7.64535536625,2590.6433120631737,-668.5267576206587,0.0033339888773258,0.8375642488130388,0.6188286307872569,0.06371129471875,0.0940726983775974,0.0056991981028833,0.0213738639125441,0.0001044014778133,1.261791933e-06,701000000000000.0,24.15167760198375,9.4037871004875,0.0091744264395,0.0001872331926428,0.000152907107325,0.0435723947992009,0.1634107851612669,0.0007981863986447,9.646847726052511e-06,5359394111741250.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.3927643600140695,1.2953216560315868,5.699198102883342,1.261791933,701000000000000.0,6.15273702909807,548.458224299345,902.585526880115,0.333398887733,0.0092906841996604,0.0720620715931194,1.29441052777854,7.75637940591645,7.7306056526555045,0.33339888773258003,3142146275164603.0,6.989943626895473,437610085020224.8,0.8528673314714575,1.2666406708286706,660359618067646.8
136,136,4.360159737723214,52.453618453720864,1371.6,145.073333208,2024-06-07 11:39:00,34610D,276.5399,9.057106,5.4859576,119.96630618803135,51568.113763911744,0.1177127553211773,0.129026975,7.741618500000001,3567.23714166269,-619.2427353591005,0.0036657941113258,0.8589666953399946,0.6287825035083088,0.0645134875,0.0940826675360167,0.005692617315556,0.0211543609761869,0.0001033318794797,1.261791933e-06,701000000000000.0,24.455772841500004,9.522190755000002,0.0092899422,0.0001895906571428,0.00015483237,0.0440700715235291,0.1637689922889267,0.00079995598982,9.768311771663562e-06,5426874568500001.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.3598633253927806,1.783618570831345,5.692617315556055,1.261791933,701000000000000.0,5.88933492825336,540.70287658057,896.898327452968,0.366579411133,0.009330554586151,0.0695215198628623,1.78405847795564,7.45095259032623,7.423738692742353,0.36657941113258,3030746341717394.5,6.447423215383318,479637988403530.9,0.9276538022098518,1.2811517928860607,667928544002277.8
137,137,4.452667236328125,52.49858093261719,1181.1,131.18333322,2024-06-07 11:40:00,34610D,278.01178,9.137047,4.558449,111.1879438919099,51560.37214541175,0.1141432084033381,0.1305221859375,7.83133115625,1322.8993884691345,-669.4584944494443,0.0037242961890686,0.8791765748408588,0.5813233837083573,0.06526109296875,0.094522943188237,0.0057039562497485,0.0210005033671971,0.0001026929111081,1.261791933e-06,701000000000000.0,24.73917512259375,9.6325373221875,0.0093975973875,0.0001917877017857,0.000156626623125,0.044669570292543,0.1644618963164639,0.0008042221942876,9.881510477607812e-06,5489763140531250.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.332646768957002,0.6614496942345672,5.703956249748585,1.2617919329999998,701000000000000.0,4.45174329196404,503.719213384646,837.373135319063,0.372429618907,0.0086138549768621,0.0502608347428367,0.660761727067707,5.834882857657,5.813232657424783,0.37242961890686,-229556948035973.2,-0.3946039716912376,543788569530772.94,1.0245444433107682,1.2939233741751475,674407833017163.6
138,138,4.557418823242188,52.51945495605469,975.36,126.03888878,2024-06-07 11:41:00,34610D,279.6551,8.9303255,3.5874012,102.41116566478038,51552.540814255495,0.1103992718987681,0.132147456,7.928847360000002,4072.758307159691,-645.2714690935459,0.0038093315230234,0.9014339545238864,0.5354513450751478,0.066073728,0.0951206306372456,0.0057120074000409,0.0208428972509923,0.0001020732539466,1.261791933e-06,701000000000000.0,25.047228810240004,9.752482252800002,0.009514616832,0.0001941758537142,0.0001585769472,0.0452896347941147,0.1652601508432819,0.0008093232500811,1.0004555636836349e-05,5558121999360001.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.3054872932908155,2.036379153579845,5.712007400040903,1.261791933,701000000000000.0,5.34643397215498,524.887667556474,882.606550109809,0.380933152302,0.009331926335387,0.0636733300540261,2.03541072501789,6.82317109733003,6.797278011928436,0.38093315230234004,2222543727992242.2,4.316218007708022,565307363068942.8,1.07935993964669,1.3072189936213272,681004394751031.6
139,139,4.667463030133929,52.5130656614142,777.24,119.865555452,2024-06-07 11:42:00,34610D,281.14352,8.109474,2.8731008,97.17066418965295,51544.6119668955,0.1394820894296858,0.2292064718456003,13.75238831073602,14190.235645214923,-223.4930343206452,0.0042026136612284,0.9232960723777568,0.538676151369437,0.1146032359228001,0.1640397245520947,0.0072453982594424,0.0089656761554047,0.0001013688210061,9.497477017577792e-07,500726232439159.6,43.44379467361508,16.915437622205303,0.0165028659728832,0.00033679318312,0.0002750477662147,0.0996415303297837,0.1232994599574335,0.0013940633890775,1.3061299191802082e-05,6886181585875185.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.2890868408729625,7.095117822607461,7.245398259442473,0.9497477017577792,500726232439159.6,8.08819372156272,579.237215241724,963.795723256417,0.420261366123,0.0102413761059613,0.100758433276709,7.09515633150153,9.8383686170904,9.797194792414086,0.42026136612284004,3806649350326420.5,10.111746945809735,429697290705074.1,0.8775595307758881,,
140,140,4.7208404541015625,52.47587585449219,708.6600000000001,92.085555476,2024-06-07 11:43:00,34610D,281.70297,7.7300687,2.6018827,91.1635212046192,51530.85957858476,0.1053323550482703,0.1342704269375,8.056225616250002,0.0,-745.6259800238776,0.0045449109302829,0.930962978293866,0.5624648102378819,0.06713521346875,0.095831734925341,0.0056575702535998,0.0206241656323337,0.0001011789491287,1.261791933e-06,701000000000000.0,25.449616721733754,9.9091575079875,0.0096674707395,0.0001972953212142,0.000161124512325,0.0455786624027854,0.1661529314809897,0.0008151204417962,1.0165280493012206e-05,5647414156991251.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.2709458980823983,0.0,5.657570253599888,1.261791933,701000000000000.0,,,,,,,,,,,,,,,,
141,141,4.718157087053572,52.430668200476696,480.06,80.767777708,2024-06-07 11:44:00,34610D,283.5544,6.848146,1.8699645,78.44731675797183,51522.80335296851,0.0991878008364402,0.1361046194375,8.166277166250001,0.0,-771.823806042214,0.0050269350664914,0.9568925477700024,0.5546640499961073,0.06805230971875,0.0965153467727702,0.0056239696684366,0.0204583307428095,0.0001005331290456,1.261791933e-06,701000000000000.0,25.797269568183754,10.0445209144875,0.0097995325995,0.0001999904612142,0.000163325543325,0.0459268950870364,0.1670683992045964,0.0008209813961769,1.0304142651016352e-05,5724560293541251.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.23238982365152,0.0,5.623969668436607,1.261791933,701000000000000.0,,,,,,,,,,,,,,,,
142,142,4.7145472935267865,52.39100569385593,243.84,68.935555496,2024-06-07 11:45:00,34610D,285.6977,6.3486977,1.412674,65.92025843772346,51514.63707580226,0.1396798956753359,0.1862496701598597,11.174980209591585,17021.192020006674,-524.2069239952193,0.0056514506314787,0.984297681145182,0.5453271448639694,0.0931248350799298,0.1316981180441621,0.0062378520555075,0.0135830473044796,0.0001001365705392,1.1473340047375803e-06,627539515154409.4,35.30176248209981,13.745225657797649,0.0134099762515098,0.0002736729847246,0.0002234996041918,0.0697078732706566,0.1517902848135065,0.001119024194032,1.2821434796733915e-05,7012741662587222.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.1945461974417993,8.510596010003336,6.237852055507514,1.1473340047375804,627539515154409.4,,,,,,,,,,,,,,,,
